#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:10_800_005_18" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:10_800_005_18" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:10_800_005_18" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.10_800_005_18" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:10_800_005_18" name="distribution" x="@birthRate.t:10_800_005_18">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@10_800_005_18" id="treeLikelihood.10_800_005_18" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:10_800_005_18">
#            <siteModel id="SiteModel.s:10_800_005_18" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:10_800_005_18" name="mutationRate" spec="beast.core.parameter.RealParameter">0.005</parameter>
#                <parameter estimate="false" id="gammaShape.s:10_800_005_18" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:10_800_005_18" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:10_800_005_18" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:10_800_005_18" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:10_800_005_18" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
348000	-1232.6541530810896	-1229.0905453851167	-3.5636076959728555	-1229.0905453851167	0.8939764510762279	-3.5636076959728555	1.315208433135908
350000	-1233.7161058613638	-1234.9644600058523	1.248354144488471	-1234.9644600058523	0.7102600653147678	1.248354144488471	3.097991457044869
352000	-1234.481121302298	-1230.6088455634754	-3.872275738822807	-1230.6088455634754	1.0831960909698746	-3.872275738822807	1.7639744384471305
354000	-1232.0925004882297	-1230.0322496214035	-2.06025086682621	-1230.0322496214035	0.8064734197208799	-2.06025086682621	2.451848883126566
356000	-1235.1162612634198	-1231.8567190125245	-3.259542250895218	-1231.8567190125245	1.0432806499098133	-3.259542250895218	2.1170400813437364
358000	-1229.4650572835521	-1231.307527624381	1.842470340828977	-1231.307527624381	0.5178169005951169	1.842470340828977	2.714235633129242
360000	-1228.8637552033001	-1231.8077777810438	2.944022577743734	-1231.8077777810438	0.4952646332131766	2.944022577743734	6.346754257180232
362000	-1230.1001468644306	-1233.1734114439043	3.073264579473749	-1233.1734114439043	0.4801031466368418	3.073264579473749	4.7992518270406395
364000	-1230.3943172124389	-1229.9883677698335	-0.4059494426053494	-1229.9883677698335	0.7724448468233523	-0.4059494426053494	3.100266100368501
366000	-1229.2823681355962	-1229.6499307667432	0.3675626311468596	-1229.6499307667432	0.6334510992925899	0.3675626311468596	2.5968082451205756
368000	-1233.0174544281326	-1232.078824111735	-0.9386303163976306	-1232.078824111735	0.7838897023675918	-0.9386303163976306	3.1122168485741013
370000	-1236.0344987250085	-1233.6291683857137	-2.405330339294789	-1233.6291683857137	0.9301107057942459	-2.405330339294789	3.9779100531025717
372000	-1228.6609198811125	-1230.0910621401165	1.4301422590039223	-1230.0910621401165	0.4537389433649245	1.4301422590039223	5.699582825602757
374000	-1232.129835167157	-1231.4928150586347	-0.637020108522119	-1231.4928150586347	0.7811713394800613	-0.637020108522119	3.4955744964461113
376000	-1234.1723010159915	-1233.160755979122	-1.0115450368693546	-1233.160755979122	0.48007843130273814	-1.0115450368693546	7.735084862720572
378000	-1231.5267728534927	-1229.698682497296	-1.8280903561966961	-1229.698682497296	0.8147256463383103	-1.8280903561966961	1.8746425997294176
380000	-1228.5769644446766	-1232.7113539768266	4.134389532149852	-1232.7113539768266	0.4681538059518565	4.134389532149852	4.572856023383024
382000	-1228.8878028764493	-1230.6385155335747	1.7507126571252924	-1230.6385155335747	0.600321880003994	1.7507126571252924	2.9789809219319867
384000	-1231.8530648886767	-1235.690135402344	3.837070513667149	-1235.690135402344	0.35509260221787586	3.837070513667149	4.313042053196533
386000	-1226.9890824906474	-1229.607542551574	2.618460060926398	-1229.607542551574	0.5366405300665066	2.618460060926398	3.8142485309217813
388000	-1228.2746021204282	-1231.618175806645	3.3435736862168044	-1231.618175806645	0.4903915405021645	3.3435736862168044	5.202966650877596
390000	-1230.2253884992253	-1230.1955622146963	-0.029826284529046454	-1230.1955622146963	0.7087296330628209	-0.029826284529046454	3.4349071494320143
392000	-1235.1334063301558	-1233.0143675125362	-2.119038817619641	-1233.0143675125362	0.7696084541035337	-2.119038817619641	2.055909788925756
394000	-1233.044616927474	-1230.4900547250822	-2.5545622023916588	-1230.4900547250822	0.910718922850329	-2.5545622023916588	3.561846634454898
396000	-1233.711471964169	-1230.707552228317	-3.003919735852233	-1230.707552228317	0.8014447603304488	-3.003919735852233	1.223026122043652
398000	-1241.2879900292362	-1236.934166610211	-4.353823419025353	-1236.934166610211	0.7581407598786627	-4.353823419025353	4.775716839703784
400000	-1230.9709569943586	-1229.9820964953724	-0.9888604989861642	-1229.9820964953724	0.780446377710144	-0.9888604989861642	4.099683313248041
402000	-1236.8368739397	-1232.1577992873022	-4.679074652397822	-1232.1577992873022	0.7740354223229785	-4.679074652397822	5.076666498488453
404000	-1232.7260925128141	-1234.9048100071623	2.1787174943480276	-1234.9048100071623	0.5640704780032356	2.1787174943480276	2.827235835261822
406000	-1230.9986147019724	-1233.459526712845	2.4609120108726694	-1233.459526712845	0.4632086413568323	2.4609120108726694	3.373231063474601
408000	-1230.5682778419255	-1230.2211664105505	-0.34711143137486467	-1230.2211664105505	0.6243166832625853	-0.34711143137486467	3.296822102444161
410000	-1229.9313762322124	-1233.4381970175461	3.5068207853336455	-1233.4381970175461	0.45030916116495723	3.5068207853336455	4.810294401485693
412000	-1230.1715253591276	-1232.0649127893844	1.8933874302567224	-1232.0649127893844	0.4687472241766762	1.8933874302567224	2.2640207732809454
414000	-1234.7652870343175	-1231.3136070276373	-3.451680006680033	-1231.3136070276373	0.9865915449147105	-3.451680006680033	1.735374281782695
416000	-1235.5638023024621	-1231.1004051944262	-4.463397108035977	-1231.1004051944262	0.49546370257887695	-4.463397108035977	7.33692299562022
418000	-1233.6366229042499	-1231.8742872161586	-1.7623356880912455	-1231.8742872161586	0.8566128990308558	-1.7623356880912455	4.155583572056238
420000	-1231.8479595193983	-1229.2796894564742	-2.5682700629239803	-1229.2796894564742	0.7056356277785576	-2.5682700629239803	1.328445047268521
422000	-1235.0631792818913	-1231.8462115160548	-3.2169677658364018	-1231.8462115160548	0.8919110956464116	-3.2169677658364018	1.821487514871588
424000	-1230.3269056203183	-1231.5292601349956	1.2023545146774124	-1231.5292601349956	0.48308074267948187	1.2023545146774124	4.256066486282694
426000	-1230.4888106862827	-1230.9427354411432	0.45392475486041617	-1230.9427354411432	0.5343013099720513	0.45392475486041617	1.862501525933024
428000	-1228.7936342455234	-1230.4894868789415	1.695852633418046	-1230.4894868789415	0.5347506784622601	1.695852633418046	3.693800366772695
430000	-1230.2127204884546	-1228.6582488050256	-1.554471683429063	-1228.6582488050256	0.7255164133121438	-1.554471683429063	2.3497341570462975
432000	-1227.5597779711152	-1231.4940300229914	3.9342520518761748	-1231.4940300229914	0.34881282119219936	3.9342520518761748	5.227946139523234
434000	-1231.6295648933365	-1231.6129349886767	-0.01662990465990788	-1231.6129349886767	0.5580414682288312	-0.01662990465990788	5.891979429825885
436000	-1233.2951131251943	-1229.7537257887657	-3.541387336428702	-1229.7537257887657	0.7207665196146753	-3.541387336428702	4.978422804131909
438000	-1230.8412610560356	-1229.2280131457642	-1.6132479102714425	-1229.2280131457642	0.9602955782133196	-1.6132479102714425	2.2298844178662875
440000	-1231.7358848724361	-1230.4702506982671	-1.2656341741691026	-1230.4702506982671	0.8225100545012698	-1.2656341741691026	2.3576960396069837
442000	-1240.6358859447564	-1234.0261452898994	-6.609740654856968	-1234.0261452898994	1.7120626986553265	-6.609740654856968	0.9862464226968669
444000	-1233.0726670678187	-1231.0175370334866	-2.0551300343319725	-1231.0175370334866	0.8277376701023474	-2.0551300343319725	2.654987200177945
446000	-1230.3422747863035	-1228.6130528958643	-1.7292218904392174	-1228.6130528958643	0.749351566017387	-1.7292218904392174	3.151635121951248
448000	-1226.7306754919834	-1232.135025740206	5.404350248222533	-1232.135025740206	0.3498124811816707	5.404350248222533	3.7884992877615935
450000	-1232.957219255172	-1231.3443824038768	-1.612836851295298	-1231.3443824038768	0.45609732362852834	-1.612836851295298	8.713778661862422
452000	-1226.1590076612351	-1232.81398212678	6.654974465544832	-1232.81398212678	0.31290794378582615	6.654974465544832	7.5345429618858
454000	-1228.7549280537894	-1230.5189505251647	1.7640224713753105	-1230.5189505251647	0.5022540346024407	1.7640224713753105	2.986886840184219
456000	-1241.7018644666653	-1235.1657252459659	-6.536139220699291	-1235.1657252459659	1.2606155879617833	-6.536139220699291	1.8806332199332438
458000	-1229.8580366839794	-1230.6243511584883	0.7663144745087203	-1230.6243511584883	0.5367861370343494	0.7663144745087203	3.024598765190001
460000	-1235.7210184607259	-1232.3988849566194	-3.3221335041064153	-1232.3988849566194	1.0420943946242354	-3.3221335041064153	3.1006212144216256
462000	-1230.451666491928	-1232.035687059868	1.5840205679397785	-1232.035687059868	0.5284899130809506	1.5840205679397785	5.58575323364608
464000	-1231.5062203253246	-1233.422467870514	1.9162475451893588	-1233.422467870514	0.5062790596569319	1.9162475451893588	4.252060850506874
466000	-1232.206031807147	-1235.1435206547417	2.937488847594725	-1235.1435206547417	0.40246035527971474	2.937488847594725	3.3921903601721235
468000	-1232.1178134918669	-1232.3864445892393	0.26863109737256075	-1232.3864445892393	0.5489927037632847	0.26863109737256075	7.4820055373408305
470000	-1229.3163470165623	-1229.8109688051804	0.4946217886180353	-1229.8109688051804	0.6889986320066721	0.4946217886180353	3.86534621145333
472000	-1229.5317873732229	-1230.821413984264	1.2896266110410517	-1230.821413984264	0.5531334686101232	1.2896266110410517	5.219463415759702
474000	-1229.005898766279	-1234.3614285092299	5.355529742950912	-1234.3614285092299	0.28727127563907845	5.355529742950912	9.619800440478672
476000	-1233.449863753341	-1230.85805632419	-2.5918074291509012	-1230.85805632419	0.9508416580674474	-2.5918074291509012	1.7926468893461356
478000	-1235.9508544739842	-1230.6654169014291	-5.285437572555052	-1230.6654169014291	0.9746337835373668	-5.285437572555052	3.244267874410107
480000	-1231.5012684833941	-1231.5526350019368	0.05136651854253049	-1231.5526350019368	0.8681868875722438	0.05136651854253049	2.425333896703486
482000	-1233.9727704800491	-1228.849368422258	-5.123402057790964	-1228.849368422258	1.0958033422897129	-5.123402057790964	2.8115589890579176
484000	-1225.977587748562	-1230.6285646746549	4.650976926092916	-1230.6285646746549	0.42054212428584226	4.650976926092916	4.5071089856537485
486000	-1231.4582878219014	-1231.1380602546374	-0.320227567264157	-1231.1380602546374	0.707238215570193	-0.320227567264157	2.595128255286691
488000	-1230.1337265229756	-1234.0368547019311	3.9031281789555043	-1234.0368547019311	0.4410333409613926	3.9031281789555043	4.515715683909886
490000	-1230.985880717901	-1229.537441731335	-1.44843898656582	-1229.537441731335	0.7580514696574608	-1.44843898656582	2.01008609908026
492000	-1233.3302554449592	-1231.9684678091892	-1.3617876357699688	-1231.9684678091892	0.6755490127530048	-1.3617876357699688	1.6665485836966853
494000	-1229.5297648985181	-1229.3463539442064	-0.1834109543118485	-1229.3463539442064	0.6143417740752402	-0.1834109543118485	3.9187999701472904
496000	-1233.892847924004	-1231.8734351003905	-2.0194128236134956	-1231.8734351003905	0.842558944865059	-2.0194128236134956	1.424015144176894
498000	-1230.6654890478612	-1228.9444637563288	-1.721025291532404	-1228.9444637563288	0.887329372381712	-1.721025291532404	2.043166744359812
500000	-1231.6586121939838	-1230.3359192707528	-1.3226929232309723	-1230.3359192707528	0.7751439442035855	-1.3226929232309723	2.0424211251914497
502000	-1237.4612371320536	-1232.5618722898814	-4.899364842172227	-1232.5618722898814	1.2489601004048507	-4.899364842172227	2.033145606300886
504000	-1235.996058389002	-1230.3163426552096	-5.679715733792455	-1230.3163426552096	1.1587114260249394	-5.679715733792455	2.2840212703701
506000	-1230.9636279481385	-1230.5135183313455	-0.4501096167929566	-1230.5135183313455	0.6553007982337202	-0.4501096167929566	3.1510678255530995
508000	-1229.436094150137	-1229.5890330217342	0.15293887159714714	-1229.5890330217342	0.7983779885217596	0.15293887159714714	2.53659762044427
510000	-1232.8576520914887	-1229.4679256636582	-3.389726427830506	-1229.4679256636582	0.9979316969220635	-3.389726427830506	2.4294479080648377
512000	-1232.1207141917591	-1230.8239483665839	-1.2967658251753116	-1230.8239483665839	0.6880392758385494	-1.2967658251753116	1.9609447312289705
514000	-1226.1928766191681	-1228.6485733795937	2.4556967604255	-1228.6485733795937	0.5466912509136518	2.4556967604255	4.619648999121355
516000	-1229.570806527355	-1231.412550724267	1.841744196912142	-1231.412550724267	0.48363781034604575	1.841744196912142	9.66135387393872
518000	-1230.0937063295498	-1235.2435335745167	5.1498272449668185	-1235.2435335745167	0.29404253218503845	5.1498272449668185	8.211943611365145
520000	-1227.0232857721483	-1231.356826654731	4.333540882582737	-1231.356826654731	0.37864480320336147	4.333540882582737	3.431341755329501
522000	-1233.1180655720311	-1231.1040972752735	-2.013968296757705	-1231.1040972752735	0.6606385252919339	-2.013968296757705	3.759882180680313
524000	-1229.9311333427568	-1228.9033637126427	-1.0277696301140322	-1228.9033637126427	0.8155263885854606	-1.0277696301140322	3.5720090857113136
526000	-1233.0165784724081	-1232.2458173047203	-0.7707611676877866	-1232.2458173047203	0.7274699178245969	-0.7707611676877866	4.007233107980215
528000	-1229.363364413511	-1232.5632202662282	3.1998558527173504	-1232.5632202662282	0.4078409900144536	3.1998558527173504	3.4602998537335736
530000	-1235.5458158471226	-1232.0902098453084	-3.45560600181431	-1232.0902098453084	1.0476691441323123	-3.45560600181431	1.693364846924182
532000	-1233.0261198111987	-1232.483678574838	-0.5424412363607267	-1232.483678574838	0.5510186905081618	-0.5424412363607267	4.4084930000829425
534000	-1228.0712119487268	-1230.113796915379	2.0425849666520888	-1230.113796915379	0.5466564151362425	2.0425849666520888	5.153690878296178
536000	-1229.2370500694913	-1228.4587426218102	-0.7783074476811795	-1228.4587426218102	0.8040198560267162	-0.7783074476811795	2.9271216201960075
538000	-1232.3264679763329	-1230.6125395418132	-1.7139284345196455	-1230.6125395418132	0.7070474254476307	-1.7139284345196455	1.5694880419157797
540000	-1230.4597232404558	-1232.014884421539	1.5551611810831036	-1232.014884421539	0.5008146950733514	1.5551611810831036	2.000789198677612
542000	-1228.7271318010953	-1234.726665096695	5.999533295599642	-1234.726665096695	0.30103434370986193	5.999533295599642	4.3141579486376385
544000	-1230.4164133285587	-1230.6393492160785	0.22293588751965832	-1230.6393492160785	0.6765007499245128	0.22293588751965832	2.3125733376281206
546000	-1229.3085025259206	-1229.9766705051352	0.6681679792146191	-1229.9766705051352	0.6301855553966129	0.6681679792146191	2.973982254295265
548000	-1229.5290857598445	-1230.00897444585	0.4798886860055491	-1230.00897444585	0.5769345589775393	0.4798886860055491	4.054518875708157
550000	-1232.652891938774	-1235.3676257229108	2.714733784136894	-1235.3676257229108	0.36883939231447854	2.714733784136894	8.536341523110838
552000	-1227.5050135325266	-1228.470050355183	0.9650368226564607	-1228.470050355183	0.5768947672403416	0.9650368226564607	3.636409950032227
554000	-1231.0484784553846	-1229.159402748493	-1.8890757068917028	-1229.159402748493	0.7607267180302202	-1.8890757068917028	1.4226755154621884
556000	-1229.0993806857682	-1231.297101233376	2.197720547607684	-1231.297101233376	0.4566468168613197	2.197720547607684	5.807041485439101
558000	-1235.0297099303664	-1230.102154345089	-4.92755558527729	-1230.102154345089	1.1021741071522722	-4.92755558527729	2.656409210556558
560000	-1229.1723916302058	-1230.131761662267	0.9593700320613783	-1230.131761662267	0.6510931790138332	0.9593700320613783	3.3682186428688485
562000	-1225.845295479402	-1228.7891666809096	2.9438712015076325	-1228.7891666809096	0.4821332646093005	2.9438712015076325	4.258423192061969
564000	-1231.663410037908	-1231.8347156943128	0.1713056564047042	-1231.8347156943128	0.925546290057639	0.1713056564047042	3.8741572326809437
566000	-1227.866542270448	-1230.4215298466997	2.5549875762518077	-1230.4215298466997	0.483629842790053	2.5549875762518077	3.5282928954550106
568000	-1230.0518263227264	-1228.2983680493442	-1.7534582733821789	-1228.2983680493442	0.9118415410274133	-1.7534582733821789	2.4828375136147125
570000	-1232.3289719812844	-1232.863030422282	0.5340584409976277	-1232.863030422282	0.587216250074888	0.5340584409976277	3.5543544341716347
572000	-1228.691586168975	-1229.158715127889	0.4671289589141976	-1229.158715127889	0.6621049406889122	0.4671289589141976	4.982602425967278
574000	-1231.9305264713898	-1228.1023445235369	-3.8281819478529147	-1228.1023445235369	0.9101380738195388	-3.8281819478529147	1.09370309694873
576000	-1232.139617781063	-1236.9210958778776	4.781478096814745	-1236.9210958778776	0.3474982178136301	4.781478096814745	5.043076646221936
578000	-1233.8350572039863	-1232.277764243438	-1.557292960548299	-1232.277764243438	0.8101950977939624	-1.557292960548299	3.9839995559661388
580000	-1227.9026501002106	-1230.6945598439574	2.7919097437468476	-1230.6945598439574	0.49969119136532386	2.7919097437468476	5.042709912516737
582000	-1233.691305130006	-1230.78835952407	-2.902945605935791	-1230.78835952407	1.0143003781090367	-2.902945605935791	1.9927381692637365
584000	-1230.430326443905	-1235.3502928687183	4.919966424813323	-1235.3502928687183	0.3224606893665222	4.919966424813323	5.279320747692238
586000	-1235.2536713271518	-1232.8630752285835	-2.3905960985683032	-1232.8630752285835	0.6762561524960222	-2.3905960985683032	3.5418767359086933
588000	-1233.9878977562032	-1234.7054301317212	0.7175323755179841	-1234.7054301317212	0.5205845055078073	0.7175323755179841	3.7219241384497943
590000	-1226.5974840515032	-1227.9983986461693	1.400914594666221	-1227.9983986461693	0.5218666510062423	1.400914594666221	2.890372819862807
592000	-1233.4817336595445	-1231.4073448838137	-2.0743887757307276	-1231.4073448838137	0.8135744080833626	-2.0743887757307276	2.583856051942627
594000	-1233.149586252773	-1230.881352474469	-2.2682337783040722	-1230.881352474469	1.0230528218607275	-2.2682337783040722	2.016368036884228
596000	-1229.1786065736196	-1227.8438827954185	-1.3347237782011838	-1227.8438827954185	0.6656892829070055	-1.3347237782011838	3.905227503879257
598000	-1233.8586904124243	-1231.5066444162494	-2.352045996174893	-1231.5066444162494	1.1044626512011984	-2.352045996174893	2.552328069843578
600000	-1235.600041797217	-1231.5433041928377	-4.056737604379338	-1231.5433041928377	0.8050778624909717	-4.056737604379338	4.589773274522451
602000	-1227.3033559019002	-1228.8853419253737	1.5819860234736156	-1228.8853419253737	0.5538697756285507	1.5819860234736156	2.871744973781967
604000	-1235.313174505515	-1231.5672179785506	-3.7459565269644375	-1231.5672179785506	0.9313440446959882	-3.7459565269644375	2.055127621737898
606000	-1230.8163317512244	-1229.914998024738	-0.9013337264865147	-1229.914998024738	0.5640341072151015	-0.9013337264865147	5.787766983799919
608000	-1232.829881822672	-1233.2308547436598	0.40097292098781345	-1233.2308547436598	0.6924113054862993	0.40097292098781345	2.978419130275504
610000	-1229.018506697271	-1230.561588904121	1.5430822068498355	-1230.561588904121	0.5185229785549712	1.5430822068498355	3.3445183209476794
612000	-1233.245224998496	-1229.3641983922173	-3.8810266062788057	-1229.3641983922173	0.8668018744975673	-3.8810266062788057	3.7456681085391312
614000	-1228.2798926578043	-1230.7026412978207	2.4227486400163425	-1230.7026412978207	0.6099429882263094	2.4227486400163425	4.481417189926084
616000	-1232.5218514802445	-1230.3102777515394	-2.211573728705213	-1230.3102777515394	0.9513884924320491	-2.211573728705213	1.5297219149420143
618000	-1234.000124366635	-1231.7457679165864	-2.2543564500485447	-1231.7457679165864	0.7129738114733538	-2.2543564500485447	4.399726105191985
620000	-1236.8287705786374	-1234.634242843641	-2.194527734996414	-1234.634242843641	0.8585240533310325	-2.194527734996414	3.5421177778957937
622000	-1226.9155183405271	-1232.4551189831022	5.539600642575163	-1232.4551189831022	0.38289120258441467	5.539600642575163	4.501095517356571
624000	-1231.0660025191096	-1232.01537111727	0.9493685981604063	-1232.01537111727	0.6414468771180646	0.9493685981604063	5.961498197462647
626000	-1236.690508944228	-1232.1596524352294	-4.530856508998619	-1232.1596524352294	0.9766574656706523	-4.530856508998619	1.0406460843783532
628000	-1226.723640938707	-1230.6700959074813	3.9464549687743524	-1230.6700959074813	0.44277909967289286	3.9464549687743524	4.819827814208338
630000	-1230.8814840915302	-1229.5135010408706	-1.3679830506595652	-1229.5135010408706	0.7949191435892452	-1.3679830506595652	2.5122029004689317
632000	-1230.1071952646137	-1231.3724906390069	1.2652953743932454	-1231.3724906390069	0.6396061805784856	1.2652953743932454	3.6317568472552493
634000	-1229.394819387699	-1230.324373797216	0.9295544095167965	-1230.324373797216	0.6059772176846214	0.9295544095167965	2.7876492944187197
636000	-1234.1722670739425	-1230.8460719125064	-3.3261951614359835	-1230.8460719125064	0.8128651763884004	-3.3261951614359835	1.6264448970362557
638000	-1232.4389452729513	-1231.3903836116365	-1.0485616613146984	-1231.3903836116365	0.7122929715290954	-1.0485616613146984	2.758876601440247
640000	-1231.1720314104796	-1231.9064284538597	0.7343970433800777	-1231.9064284538597	0.5114035318538592	0.7343970433800777	2.328684063279235
642000	-1237.206289536054	-1237.59889293267	0.39260339661585775	-1237.59889293267	0.5396436062683836	0.39260339661585775	3.6851964262393375
644000	-1230.8612320972964	-1228.241236614293	-2.6199954830034082	-1228.241236614293	0.8962237072199033	-2.6199954830034082	1.3848011319285847
646000	-1230.22569774673	-1228.6569040145466	-1.5687937321832903	-1228.6569040145466	0.7263147657570252	-1.5687937321832903	2.9267959090193854
648000	-1230.2859232154037	-1229.727227413003	-0.5586958024007211	-1229.727227413003	0.7203916927638665	-0.5586958024007211	3.4949338148639204
650000	-1233.3746073171287	-1231.3215139921172	-2.0530933250115386	-1231.3215139921172	0.9219998695039114	-2.0530933250115386	1.9122377149737189
652000	-1230.8714446005802	-1231.3102874704982	0.4388428699179965	-1231.3102874704982	0.7340240697402252	0.4388428699179965	3.498855195472624
654000	-1233.7246102162183	-1234.5544969982589	0.829886782040596	-1234.5544969982589	0.501665330518065	0.829886782040596	6.6667862110649665
656000	-1236.292873322153	-1231.3626391152334	-4.930234206919424	-1231.3626391152334	1.1011170372950938	-4.930234206919424	1.61766498679357
658000	-1230.0356951692766	-1229.0049003374186	-1.0307948318579765	-1229.0049003374186	0.651983506595408	-1.0307948318579765	2.600481966096889
660000	-1226.800524306434	-1230.707502934981	3.9069786285469004	-1230.707502934981	0.39362346600801706	3.9069786285469004	3.3870541376911025
662000	-1232.2533816849464	-1233.1577309572956	0.9043492723492843	-1233.1577309572956	0.6144653335711396	0.9043492723492843	4.209961348868318
664000	-1231.6719532422705	-1230.0936379011416	-1.5783153411288975	-1230.0936379011416	0.8195603463823325	-1.5783153411288975	2.110342297807023
666000	-1229.190244785492	-1231.061145229686	1.8709004441939516	-1231.061145229686	0.5864607398467756	1.8709004441939516	4.501458768164898
668000	-1229.953528520993	-1233.2634105211919	3.3098820001989693	-1233.2634105211919	0.38629462544600046	3.3098820001989693	2.8828223105116417
670000	-1232.8330300758141	-1234.232889747058	1.3998596712437505	-1234.232889747058	0.42940313777343997	1.3998596712437505	3.888489601799844
672000	-1232.4735787490006	-1231.0984443367056	-1.3751344122949465	-1231.0984443367056	0.6561183269887684	-1.3751344122949465	1.7473307161910057
674000	-1231.9030058477604	-1229.6096174655443	-2.2933883822162033	-1229.6096174655443	0.9574010992202949	-2.2933883822162033	2.245883904270537
676000	-1227.6992224435712	-1230.6625522162337	2.963329772662507	-1230.6625522162337	0.5642779933871284	2.963329772662507	3.7078464854583286
678000	-1230.4261647083626	-1230.1735932381036	-0.2525714702589408	-1230.1735932381036	0.713915738568221	-0.2525714702589408	2.091906056072902
680000	-1232.689116363542	-1229.126139396284	-3.5629769672581073	-1229.126139396284	0.902932807452331	-3.5629769672581073	3.0034449121601305
682000	-1230.8014446517543	-1231.1107716871325	0.30932703537820405	-1231.1107716871325	0.6738809138020984	0.30932703537820405	3.0407137636344173
684000	-1232.3951536236452	-1232.0393544831663	-0.3557991404788865	-1232.0393544831663	0.5601876967664146	-0.3557991404788865	9.350652592916802
686000	-1229.731950842507	-1230.9283671388641	1.1964162963571248	-1230.9283671388641	0.6026501274709588	1.1964162963571248	3.4623769409285075
688000	-1237.753669909323	-1234.2768076204618	-3.476862288861108	-1234.2768076204618	0.7428395512031967	-3.476862288861108	3.2222799281615697
690000	-1229.159379629332	-1230.4790206684308	1.3196410390988116	-1230.4790206684308	0.5631119205541621	1.3196410390988116	2.1303526225147467
692000	-1231.3952397892133	-1230.0302993919538	-1.3649403972595406	-1230.0302993919538	0.7911015804380909	-1.3649403972595406	3.4367970261678376
694000	-1233.7826248899883	-1231.19755956863	-2.5850653213584085	-1231.19755956863	0.8116737552303516	-2.5850653213584085	2.7557277305124828
696000	-1229.792320329342	-1232.2915033341658	2.4991830048237933	-1232.2915033341658	0.4509345444115137	2.4991830048237933	4.881413122441159
698000	-1232.498821122293	-1228.9606267469906	-3.5381943753024823	-1228.9606267469906	0.9110714679057744	-3.5381943753024823	2.6722419181170607
700000	-1232.1368259832561	-1233.915704130906	1.7788781476498663	-1233.915704130906	0.8145965991148777	1.7788781476498663	3.730352601858881
702000	-1234.1793752529709	-1235.55543239278	1.376057139809134	-1235.55543239278	0.489733881426272	1.376057139809134	2.530603241263516
704000	-1234.091669568976	-1232.9217945979003	-1.1698749710755996	-1232.9217945979003	0.7654453264868116	-1.1698749710755996	3.923045634590974
706000	-1230.4629836580507	-1231.577937647286	1.1149539892352633	-1231.577937647286	0.3999332198787603	1.1149539892352633	5.639605312851892
708000	-1241.1979514269726	-1237.05289643186	-4.145054995112572	-1237.05289643186	1.0441912210472892	-4.145054995112572	1.3116952375933528
710000	-1228.2632579791377	-1232.4652744932064	4.202016514068541	-1232.4652744932064	0.4632226902639225	4.202016514068541	5.405566996914256
712000	-1230.1470208307242	-1232.6093346946054	2.462313863881324	-1232.6093346946054	0.592989647614759	2.462313863881324	4.08353057242321
714000	-1229.3271208768192	-1229.8311183482087	0.5039974713895279	-1229.8311183482087	0.6404193568515548	0.5039974713895279	2.7742120452546506
716000	-1227.770387638526	-1231.6261944596038	3.855806821077781	-1231.6261944596038	0.4412486527640421	3.855806821077781	5.060429727356481
718000	-1231.6541352377608	-1230.9532999058374	-0.7008353319233231	-1230.9532999058374	0.554384999369683	-0.7008353319233231	3.2780355885034256
720000	-1229.3019607049168	-1231.1691288364796	1.8671681315628041	-1231.1691288364796	0.47340328074387783	1.8671681315628041	1.9409540707440585
722000	-1230.514675403954	-1228.3091839904332	-2.205491413520818	-1228.3091839904332	0.7437777195283289	-2.205491413520818	3.38815264923334
724000	-1228.2944729352307	-1230.8014827460645	2.507009810833736	-1230.8014827460645	0.5072426750285266	2.507009810833736	3.179435954747925
726000	-1234.2659133180566	-1228.9199015161707	-5.346011801885979	-1228.9199015161707	0.932390841665752	-5.346011801885979	4.519357541589947
728000	-1232.0852909621892	-1233.1949886963992	1.1096977342099112	-1233.1949886963992	0.6834020406822042	1.1096977342099112	3.08831584412374
